datetime_utc, _conds, _dewptm, _fog, _hail, _heatindexm, _hum, _precipm, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wdird, _wdire, _wgustm, _windchillm, _wspdm
19970924-23:00,Haze,22,0,0,,78,,1006,0,0,26,0,0,,0,North,,,
19970925-00:00,Haze,22,0,0,29.2,74,,1006,0,0,27,0,0,2.5,0,North,,,0
19970925-01:00,Haze,21,0,0,28.9,70,,1007,0,0,27,0,0,2.2,220,SW,,,7.4
19970925-02:00,Haze,21,0,0,32.4,58,,1007,0,0,30,0,0,2.6,250,WSW,,,9.3
19970925-03:00,Haze,22,0,0,35.6,55,,1008,0,0,32,0,0,4,250,WSW,,,9.3
19970925-04:00,Haze,21,0,0,37.1,46,,1008,0,0,34,0,0,5,270,West,,,18.5
19970925-05:00,Clear,21,0,0,38.5,44,,1008,0,0,35,0,0,6,280,West,,,16.7
19970925-06:00,Clear,20,0,0,38.8,39,,1007,0,0,36,0,0,6,270,West,,,25.9
19970925-07:00,Partly Cloudy,20,0,0,40.1,37,,1006,0,0,37,0,0,6,290,WNW,,,18.5
19970925-08:00,Scattered Clouds,,0,0,,N/A,,1005,0,0,,0,0,6,300,WNW,,,22.2
19970925-09:00,Partly Cloudy,15,0,0,37.9,25,,1005,0,0,38,0,0,6,320,NW,,,20.4
19970925-10:00,Partly Cloudy,15,0,0,31.6,36,,1004,0,0,32,0,0,,0,North,,,
19970925-11:00,Haze,17,0,0,39.1,29,,1004,0,0,38,0,0,5,300,WNW,,,18.5
19970925-12:00,Haze,17,0,0,36.7,32,,1004,0,0,36,0,0,4,330,NNW,,,13
19970925-13:00,Haze,19,0,0,35.7,41,,1004,0,0,34,0,0,4,0,North,,,0
19970925-14:00,Haze,22,0,0,35.6,55,,1005,0,0,32,0,0,3.5,0,North,,,0
19970925-15:00,Haze,23,0,0,34.1,66,,1005,0,0,30,0,0,,0,North,,,
19970925-17:00,Haze,23,0,0,31.2,74,,1005,0,0,28,0,0,,0,North,,,
19970925-18:00,Haze,22,0,0,29.2,74,,1005,0,0,27,0,0,2,0,North,,,0
19970925-19:00,Haze,21,0,0,30.2,66,,1005,0,0,28,0,0,2.2,230,SW,,,5.6
19970925-20:00,Haze,20,0,0,29.7,62,,1005,0,0,28,0,0,2.2,250,WSW,,,5.6
19970925-21:00,Haze,20,0,0,28.5,65,,1005,0,0,27,0,0,2.2,0,North,,,0
19970925-22:00,Haze,19,0,0,,65,,1005,0,0,26,0,0,2.2,0,North,,,0
19970925-23:00,Haze,19,0,0,,65,,1005,0,0,26,0,0,2.2,0,North,,,0
19970926-01:00,Haze,18,0,0,27.9,58,,1006,0,0,27,0,0,2.8,220,SW,,,7.4
19970926-02:00,Haze,19,0,0,29.2,58,,1007,0,0,28,0,0,3,260,West,,,9.3
19970926-03:00,Haze,18,0,0,30.7,48,,1007,0,0,30,0,0,4,290,WNW,,,13
19970926-04:30,Haze,20,0,0,35.2,46,,1007,0,0,33,0,0,5,280,West,,,5.6
19970926-05:00,Haze,18,0,0,36.1,36,,1007,0,0,35,0,0,5,280,West,,,16.7
19970926-06:00,Haze,19,0,0,38.1,37,,1006,0,0,36,0,0,5,260,West,,,9.3
19970926-07:00,Haze,19,0,0,39.3,35,,1005,0,0,37,0,0,5,320,NW,,,18.5
19970926-10:00,Haze,14,0,0,37.6,24,,1003,0,0,38,0,0,5,290,WNW,33.3,,14.8
19970926-11:00,Haze,14,0,0,36.4,25,,1003,0,0,37,0,0,5,300,WNW,33.3,,14.8
19970926-12:00,Haze,14,0,0,35.5,27,,1003,0,0,36,0,0,4,300,WNW,,,14.8
19970926-13:00,Haze,17,0,0,33.4,38,,1004,0,0,33,0,0,3,310,NW,,,7.4
19970926-14:00,Haze,17,0,0,33.4,38,,1004,0,0,33,0,0,3,310,NW,,,7.4
19970926-15:00,Haze,19,0,0,34.5,43,,1005,0,0,33,0,0,2.8,320,NW,,,5.6
19970926-16:00,Partly Cloudy,19,0,0,32.4,49,,1005,0,0,31,0,0,2.5,0,North,,,0
19970926-17:00,Haze,20,0,0,30.7,58,,1005,0,0,29,0,0,2,0,North,,,0
19970926-18:00,Haze,19,0,0,28.2,61,,1005,0,0,27,0,0,2.2,220,SW,,,9.3
19970926-19:00,Haze,19,0,0,29.2,58,,1005,0,0,28,0,0,2.5,260,West,,,5.6
19970926-20:00,Haze,19,0,0,28.2,61,,1005,0,0,27,0,0,3,250,WSW,,,5.6
19970926-21:00,Haze,18,0,0,27.9,58,,1004,0,0,27,0,0,3,240,WSW,,,7.4
19970926-22:00,Haze,19,0,0,,69,,1004,0,0,25,0,0,3.5,0,North,,,0
19970926-23:00,Haze,19,0,0,,69,,1004,0,0,25,0,0,3.5,240,WSW,,,7.4
19970927-00:00,Haze,19,0,0,,69,,1005,0,0,25,0,0,3.5,240,WSW,,,5.6
19970927-01:00,Haze,19,0,0,,65,,1005,0,0,26,0,0,3.5,260,West,,,9.3
19970927-02:00,Haze,20,0,0,30.7,58,,1006,0,0,29,0,0,4,270,West,,,16.7
19970927-03:00,Haze,21,0,0,34.9,52,,1006,0,0,32,0,0,4,250,WSW,,,16.7
19970927-04:00,Haze,21,0,0,37.1,46,,1006,0,0,34,0,0,,0,North,,,
19970927-05:30,Haze,21,0,0,38.5,44,,1006,0,0,35,0,0,5,240,WSW,,,18.5
19970927-06:00,Haze,20,0,0,38.8,39,,-9999,0,0,36,0,0,5,270,West,,,27.8
19970927-07:00,Haze,20,0,0,38.8,39,,-9999,0,0,36,0,0,5,310,NW,,,11.1
19970927-08:00,Partly Cloudy,20,0,0,40.1,37,,1004,0,0,37,0,0,6,300,WNW,,,13
19970927-09:00,Partly Cloudy,18,0,0,38.4,32,,1003,0,0,37,0,0,7,320,NW,,,18.5
19970927-10:00,Partly Cloudy,17,0,0,37.8,30,,1003,0,0,37,0,0,7,280,West,,,13
19970927-11:00,Haze,20,0,0,34.1,49,,1003,0,0,32,0,0,5,200,SSW,,,11.1
19970927-12:00,Haze,19,0,0,32.4,49,,1003,0,0,31,0,0,4,220,SW,,,5.6
19970927-13:00,Haze,20,0,0,33,52,,1004,0,0,31,0,0,3.5,280,West,,,5.6
19970927-14:00,Haze,20,0,0,30.7,58,,1004,0,0,29,0,0,3.5,0,North,,,0
19970927-15:00,Haze,20,0,0,29.7,62,,1005,0,0,28,0,0,4,200,SSW,,,9.3
19970927-16:00,Haze,21,0,0,28.9,70,,1005,0,0,27,0,0,4,200,SSW,,,7.4
19970927-17:00,Haze,21,0,0,28.9,70,,1005,0,0,27,0,0,,0,North,,,
19970927-18:00,Haze,21,0,0,28.9,70,,1005,0,0,27,0,0,,0,North,,,
19970927-22:00,Haze,20,0,0,,74,,1005,0,0,25,0,0,4,0,North,,,0
19970927-23:00,Haze,20,0,0,,74,,1006,0,0,25,0,0,4,0,North,,,0
19970928-00:00,Haze,20,0,0,,74,,1006,0,0,25,0,0,4,0,North,,,0
19970928-01:00,Haze,20,0,0,,69,,1007,0,0,26,0,0,4,220,SW,,,3.7
19970928-02:00,Haze,20,0,0,29.7,62,,1008,0,0,28,0,0,4,270,West,,,9.3
19970928-03:00,Haze,20,0,0,31.9,55,,1009,0,0,30,0,0,5,300,WNW,,,14.8
19970928-04:00,Haze,20,0,0,33,52,,1009,0,0,31,0,0,5,270,West,,,18.5
19970928-05:00,Clear,19,0,0,35.7,41,,1009,0,0,34,0,0,6,290,WNW,,,18.5
19970928-06:00,Clear,19,0,0,36.9,39,,1008,0,0,35,0,0,6,290,WNW,,,16.7
19970928-07:00,Partly Cloudy,17,0,0,36.7,32,,1008,0,0,36,0,0,6,260,West,,,18.5
19970928-08:00,Unknown,18,0,0,37.2,34,,1007,0,0,36,0,0,7,270,West,,,13
19970928-09:00,Mostly Cloudy,18,0,0,37.2,34,,1006,0,0,36,0,0,8,280,West,,,11.1
19970928-10:00,Partly Cloudy,17,0,0,36.7,32,,1005,0,0,36,0,0,7,310,NW,,,7.4
19970928-11:00,Partly Cloudy,17,0,0,36.7,32,,1005,0,0,36,0,0,7,290,WNW,,,7.4
19970928-12:00,Partly Cloudy,19,0,0,35.7,41,,1006,0,0,34,0,0,6,0,North,,,0
19970928-13:00,Haze,20,0,0,33,52,,1006,0,0,31,0,0,5,160,SSE,,,7.4
19970928-14:00,Haze,17,0,0,29.4,48,,1008,0,0,29,0,0,4,180,South,,,11.1
19970928-15:00,Haze,17,0,0,29.4,48,,1008,0,0,29,0,0,4,0,North,,,0
19970928-16:00,Haze,18,0,0,29.8,51,,1009,0,0,29,0,0,3.5,0,North,,,0
19970928-17:00,Haze,18,0,0,29.8,51,,1009,0,0,29,0,0,3,0,North,,,0
19970928-18:00,Haze,17,0,0,,57,,1009,0,0,26,0,0,3.5,80,East,,,14.8
19970928-19:00,Haze,16,0,0,,61,,1009,0,0,24,0,0,3.5,100,East,,,11.1
19970928-20:00,Haze,15,0,0,,51,,1008,0,0,26,0,0,3.5,140,SE,,,9.3
19970928-21:00,Haze,16,0,0,,61,,1008,0,0,24,0,0,3.5,180,South,,,13
19970928-22:00,Haze,17,0,0,,61,,1008,0,0,25,0,0,3.5,150,SSE,,,11.1
19970928-23:00,Haze,17,0,0,,61,,1009,0,0,25,0,0,3.5,160,SSE,,,16.7
19970929-00:00,Haze,17,0,0,,65,,1009,0,0,24,0,0,3.5,200,SSW,,,9.3
19970929-01:00,Haze,18,0,0,,69,,1010,0,0,24,0,0,3.5,240,WSW,,,7.4
19970929-02:00,Haze,19,0,0,28.2,61,,1010,0,0,27,0,0,3,250,WSW,,,13
19970929-03:00,Haze,19,0,0,31.2,51,,1011,0,0,30,0,0,,0,North,,,
19970929-04:00,Scattered Clouds,20,0,0,34.1,49,,1011,0,0,32,0,0,6,270,West,,,25.9
19970929-05:00,Haze,20,0,0,30.7,58,,1012,0,0,29,0,0,5,330,NNW,,,22.2
19970929-06:00,Haze,19,0,0,31.2,51,,1012,0,0,30,0,0,5,330,NNW,,,16.7
19970929-07:00,Haze,19,0,0,32.4,49,,1011,0,0,31,0,0,,0,North,,,
19970929-08:00,Haze,19,0,0,33.5,46,,1010,0,0,32,0,0,5,320,NW,,,14.8
19970929-09:00,Haze,18,0,0,32.8,43,,1010,0,0,32,0,0,5,330,NNW,,,18.5
19970929-10:00,Haze,18,0,0,32.8,43,,1010,0,0,32,0,0,5,40,NE,,,13
19970929-11:00,Haze,20,0,0,34.1,49,,1009,0,0,32,0,0,5,20,NNE,,,5.6
19970929-12:00,Haze,19,0,0,31.2,51,,1010,0,0,30,0,0,4,20,NNE,,,3.7
19970929-13:00,Haze,20,0,0,42.5,33,,1010,0,0,39,0,0,4,30,NNE,,,5.6
19970929-14:00,Haze,20,0,0,28.5,65,,1010,0,0,27,0,0,4,40,NE,,,3.7
19970929-15:00,Haze,20,0,0,,69,,1011,0,0,26,0,0,,0,North,,,0
19970929-16:00,Haze,20,0,0,,74,,1011,0,0,25,0,0,2.2,0,North,,,0
19970929-17:00,Haze,20,0,0,,74,,1010,0,0,25,0,0,2,0,North,,,0
19970929-18:00,Haze,20,0,0,,74,,1011,0,0,25,0,0,2.2,310,NW,,,5.6
19970929-19:00,Haze,20,0,0,,78,,1011,0,0,24,0,0,2.5,270,West,,,5.6
19970929-20:00,Haze,20,0,0,,78,,1010,0,0,24,0,0,2.5,0,North,,,0
19970929-21:00,Partly Cloudy,19,0,0,,78,,1010,0,0,23,0,0,2.8,230,SW,,,5.6
19970929-22:00,Haze,20,0,0,,78,,-9999,0,0,24,0,0,2.8,280,West,,,7.4
19970929-23:00,Haze,20,0,0,,78,,1010,0,0,24,0,0,2.8,270,West,,,9.3
19970930-00:00,Thunderstorm,19,0,0,,73,,1010,0,0,24,1,0,2.8,210,SSW,,,11.1
19970930-01:00,Haze,16,0,0,,57,,1011,0,0,25,0,0,3.5,210,SSW,,,7.4
19970930-02:00,Haze,15,0,0,,54,,1010,0,0,25,0,0,4,290,WNW,,,11.1
19970930-03:00,Haze,16,0,0,,65,,1013,0,0,23,0,0,,0,North,,,
19970930-04:00,Haze,17,0,0,,73,,1013,0,0,22,0,0,4,290,WNW,46.3,,27.8
19970930-05:00,Haze,17,0,0,,69,,1013,0,0,23,0,0,5,280,West,,,22.2
19970930-06:00,Light Rain,18,0,0,,78,,1013,1,0,22,0,0,5,290,WNW,,,14.8
19970930-07:00,Drizzle,19,0,0,,78,,1012,0,0,23,0,0,5,30,NNE,,,3.7
19970930-09:00,Haze,19,0,0,28.2,61,,1010,0,0,27,0,0,5,30,NNE,,,9.3
19970930-10:00,Haze,16,0,0,27.5,51,,1010,0,0,27,0,0,5,290,WNW,,,5.6
19970930-11:00,Haze,15,0,0,27.3,48,,1010,0,0,27,0,0,5,290,WNW,,,13
19970930-12:00,Haze,16,0,0,,54,,1010,0,0,26,0,0,5,290,WNW,,,7.4
19970930-13:00,Haze,16,0,0,,57,,1011,0,0,25,0,0,4,280,West,,,3.7
19970930-14:00,Haze,17,0,0,,65,,1011,0,0,24,0,0,3,0,North,,,0
19970930-15:00,Haze,18,0,0,,73,,1012,0,0,23,0,0,2,0,North,,,0
19970930-16:00,Haze,18,0,0,,73,,1012,0,0,23,0,0,2,230,SW,,,5.6
19970930-17:00,Haze,18,0,0,,73,,1012,0,0,23,0,0,2,240,WSW,,,5.6
19970930-18:00,Haze,18,0,0,,73,,1012,0,0,23,0,0,2.5,0,North,,,0
19970930-19:00,Haze,19,0,0,,83,,1011,0,0,22,0,0,2.5,0,North,,,0
19970930-20:00,Rain,20,0,0,,83,,1011,1,0,23,0,0,2.5,0,North,,,0
19970930-21:00,Haze,20,0,0,,88,,1011,0,0,22,0,0,2,0,North,,,0
19970930-22:00,Haze,20,0,0,,83,,1010,0,0,23,0,0,2,0,North,,,0
19970930-23:00,Haze,20,0,0,,88,,1010,0,0,22,0,0,,0,North,,,
19971001-00:00,Haze,19,0,0,,83,,1011,0,0,22,0,0,,0,North,,,
19971001-01:00,Haze,19,0,0,,83,,1011,0,0,22,0,0,2,220,SW,,,3.7
19971001-02:00,Haze,19,0,0,,78,,1013,0,0,23,0,0,1.8,250,WSW,,,3.7
19971001-03:00,Haze,20,0,0,,74,,1013,0,0,25,0,0,2.5,250,WSW,,,5.6
19971001-04:00,Haze,19,0,0,28.2,61,,1013,0,0,27,0,0,3.5,220,SW,,,7.4
19971001-05:00,Haze,17,0,0,29.4,48,,1013,0,0,29,0,0,4.5,250,WSW,,,3.7
19971001-06:00,Haze,18,0,0,30.7,48,,1013,0,0,30,0,0,4.5,250,WSW,,,9.3
19971001-07:00,Partly Cloudy,19,0,0,33.5,46,,1012,0,0,32,0,0,,0,North,,,
19971001-08:00,Scattered Clouds,18,0,0,32.8,43,,-9999,0,0,32,0,0,6,250,WSW,,,9.3
19971001-09:00,Scattered Clouds,19,0,0,33.5,46,,1011,0,0,32,0,0,6,0,North,,,0
19971001-11:00,Haze,18,0,0,32.8,43,,1011,0,0,32,0,0,5,220,SW,,,9.3
19971001-12:00,Haze,18,0,0,30.7,48,,1011,0,0,30,0,0,4.5,230,SW,,,9.3
19971001-13:00,Haze,18,0,0,28.8,54,,1012,0,0,28,0,0,4,230,SW,,,5.6
19971001-14:00,Haze,19,0,0,,65,,1003,0,0,26,0,0,3.5,250,WSW,,,9.3
19971001-15:00,Haze,20,0,0,28.5,65,,1013,0,0,27,0,0,,0,North,,,
19971001-16:00,Haze,20,0,0,,69,,1014,0,0,26,0,0,3,0,North,,,0
19971001-17:00,Haze,20,0,0,,69,,1014,0,0,26,0,0,,0,North,,,
19971001-18:00,Haze,20,0,0,,69,,1014,0,0,26,0,0,,0,North,,,
19971001-19:00,Haze,20,0,0,,74,,1013,0,0,25,0,0,,0,North,,,
19971001-20:00,Haze,21,0,0,,83,,1013,0,0,24,0,0,3.5,0,North,,,0
19971001-21:00,Haze,21,0,0,,83,,1012,0,0,24,0,0,,0,North,,,0
19971001-23:00,Light Thunderstorms and Rain,21,0,0,,94,,1012,1,0,22,1,0,3,180,South,,,18.5
19971002-00:00,Haze,20,0,0,,88,,1012,0,0,22,0,0,3,0,North,,,0
19971002-01:00,Haze,21,0,0,,94,,1013,0,0,22,0,0,3,0,North,,,0
19971002-02:00,Haze,21,0,0,,83,,1014,0,0,24,0,0,,0,North,,,
19971002-03:00,Haze,20,0,0,,74,,1014,0,0,25,0,0,3,210,SSW,,,7.4
19971002-04:00,Haze,19,0,0,29.2,58,,1014,0,0,28,0,0,4,210,SSW,,,5.6
19971002-05:00,Haze,19,0,0,31.2,51,,1014,0,0,30,0,0,5,220,SW,,,5.6
19971002-06:00,Scattered Clouds,20,0,0,30.7,58,,1014,0,0,29,0,0,6,250,WSW,,,18.5
19971002-07:00,Mostly Cloudy,18,0,0,27.9,58,,1014,0,0,27,0,0,6,250,WSW,,,33.3
19971002-08:00,Scattered Clouds,20,0,0,,74,,1013,0,0,25,0,0,6,230,SW,,,18.5
19971002-09:00,Scattered Clouds,18,0,0,28.8,54,,1012,0,0,28,0,0,6,230,SW,,,27.8
19971002-10:00,Scattered Clouds,18,0,0,28.8,54,,1012,0,0,28,0,0,6,230,SW,,,18.5
19971002-11:00,Scattered Clouds,19,0,0,28.2,61,,1012,0,0,27,0,0,6,220,SW,,,14.8
19971002-12:00,Haze,20,0,0,,69,,1012,0,0,26,0,0,5,240,WSW,,,5.6
19971002-13:00,Haze,19,0,0,,65,,1013,0,0,26,0,0,4,260,West,,,7.4
19971002-14:00,Drizzle,21,0,0,,78,,1012,0,0,25,0,0,3.5,230,SW,,,5.6
19971002-15:00,Haze,20,0,0,,74,,-9999,0,0,25,0,0,,0,North,,,
19971002-16:00,Haze,20,0,0,,74,,1014,0,0,25,0,0,3,0,North,,,0
19971002-17:00,Haze,20,0,0,,78,,1014,0,0,24,0,0,3,0,North,,,0
19971002-18:00,Haze,20,0,0,,83,,1014,0,0,23,0,0,2.5,120,ESE,,,1.9
19971002-19:00,Haze,20,0,0,,78,,1014,0,0,24,0,0,2.5,120,ESE,,,7.4
19971002-20:00,Haze,20,0,0,,83,,1013,0,0,23,0,0,2.5,140,SE,,,9.3
19971002-21:00,Haze,21,0,0,,94,,1013,0,0,22,0,0,2.5,90,East,,,5.6
19971002-22:00,Haze,20,0,0,,88,,1013,0,0,22,0,0,3,80,East,,,7.4
19971002-23:00,Haze,20,0,0,,94,,1013,0,0,21,0,0,3,90,East,,,7.4
19971003-00:00,Haze,20,0,0,,94,,1014,0,0,21,0,0,2,90,East,,,5.6
19971003-01:00,Haze,20,0,0,,88,,1014,0,0,22,0,0,2.2,100,East,,,5.6
19971003-02:00,Haze,19,0,0,,78,,1015,0,0,23,0,0,2.5,80,East,,,11.1
19971003-04:00,Haze,19,0,0,28.2,61,,1016,0,0,27,0,0,3,130,SE,,,11.1
19971003-05:00,Haze,20,0,0,29.7,62,,1016,0,0,28,0,0,3,160,SSE,,,9.3
19971003-06:00,Haze,19,0,0,30.3,55,,1015,0,0,29,0,0,4,150,SSE,,,9.3
19971003-07:00,Haze,21,0,0,32.4,58,,1015,0,0,30,0,0,4,190,South,,,9.3
19971003-08:00,Haze,21,0,0,33.7,55,,1014,0,0,31,0,0,,0,North,,,
19971003-09:00,Haze,21,0,0,33.7,55,,1013,0,0,31,0,0,,0,North,,,
19971003-10:00,Haze,20,0,0,33,52,,1013,0,0,31,0,0,4,200,SSW,,,5.6
19971003-11:00,Haze,19,0,0,31.2,51,,1013,0,0,30,0,0,4,220,SW,,,5.6
19971003-12:00,Haze,21,0,0,28.9,70,,1014,0,0,27,0,0,4,80,East,,,5.6
19971003-13:00,Haze,22,0,0,,78,,1014,0,0,26,0,0,4,0,North,,,0
19971003-14:00,Haze,21,0,0,,74,,1015,0,0,26,0,0,,0,North,,,
19971003-15:00,Haze,22,0,0,,78,,1015,0,0,26,0,0,3.5,70,ENE,,,9.3
19971003-16:00,Haze,19,0,0,,69,,1016,0,0,25,0,0,3.5,120,ESE,,,7.4
19971003-17:00,Haze,20,0,0,,83,,1016,0,0,23,0,0,3.5,100,East,,,7.4
19971003-18:00,Haze,19,0,0,,78,,1015,0,0,23,0,0,3.5,80,East,,,9.3
19971003-19:00,Haze,20,0,0,,83,,1015,0,0,23,0,0,3.5,80,East,,,5.6
19971003-20:00,Haze,20,0,0,,83,,1015,0,0,23,0,0,3,90,East,,,9.3
19971003-21:00,Haze,20,0,0,,83,,1014,0,0,23,0,0,2.8,90,East,,,5.6
19971003-22:00,Haze,19,0,0,,78,,1014,0,0,23,0,0,2.5,100,East,,,7.4
19971003-23:00,Haze,19,0,0,,83,,1014,0,0,22,0,0,,0,North,,,
19971004-00:00,Haze,,0,0,,N/A,,1014,0,0,,0,0,2.5,0,North,,,0
19971004-01:00,Scattered Clouds,20,0,0,,88,,1015,0,0,22,0,0,2,0,North,,,0
19971004-02:00,Haze,20,0,0,,74,,1015,0,0,25,0,0,,0,North,,,
19971004-03:00,Haze,17,0,0,27.7,54,,1016,0,0,27,0,0,3,130,SE,,,9.3
19971004-04:00,Haze,18,0,0,29.8,51,,1016,0,0,29,0,0,,0,North,,,
19971004-05:00,Haze,18,0,0,29.8,51,,1016,0,0,29,0,0,5,190,South,,,9.3
19971004-06:00,Haze,18,0,0,29.8,51,,1015,0,0,29,0,0,5,120,ESE,,,9.3
19971004-07:00,Haze,18,0,0,29.8,51,,1015,0,0,29,0,0,,0,North,,,
19971004-08:00,Haze,19,0,0,30.3,55,,1013,0,0,29,0,0,5,90,East,,,3.7
19971004-09:00,Haze,19,0,0,30.3,55,,1013,0,0,29,0,0,5,0,North,,,0
19971004-11:00,Haze,21,0,0,,83,,1013,0,0,24,0,0,5,310,NW,,,11.1
19971004-12:00,Haze,21,0,0,,88,,1014,0,0,23,0,0,5,280,West,,,14.8
19971004-13:00,Rain,22,0,0,,100,,1014,1,0,22,0,0,3.5,330,NNW,,,7.4
19971004-14:00,Light Rain,21,0,0,,94,,1015,1,0,22,0,0,2.5,260,West,,,14.8
19971004-15:00,Light Drizzle,21,0,0,,94,,1014,0,0,22,0,0,2.5,340,NNW,,,7.4
19971004-16:00,Haze,21,0,0,,94,,1014,0,0,22,0,0,2.5,0,North,,,0
19971004-17:00,Haze,21,0,0,,88,,1014,0,0,23,0,0,2,0,North,,,0
19971004-18:00,Haze,22,0,0,,100,,1013,0,0,22,0,0,2,260,West,,,7.4
19971004-19:00,Haze,21,0,0,,94,,1013,0,0,22,0,0,2,0,North,,,0
19971004-20:00,Haze,21,0,0,,100,,1013,0,0,21,0,0,2,0,North,,,0
19971004-21:00,Haze,21,0,0,,100,,1012,0,0,21,0,0,1.8,0,North,,,0
19971004-22:00,Haze,20,0,0,,94,,1012,0,0,21,0,0,,0,North,,,
19971004-23:00,Haze,19,0,0,,88,,1012,0,0,21,0,0,1.5,0,North,,,0
19971005-00:00,Haze,19,0,0,,88,,1012,0,0,21,0,0,2,0,North,,,0
19971005-01:00,Haze,20,0,0,,94,,1013,0,0,21,0,0,2,220,SW,,,3.7
19971005-02:00,Haze,21,0,0,,94,,1014,0,0,22,0,0,1.8,70,ENE,,,3.7
19971005-03:00,Haze,20,0,0,,83,,1014,0,0,23,0,0,2,80,East,,,9.3
19971005-04:00,Haze,21,0,0,28.9,70,,1014,0,0,27,0,0,2,210,SSW,,,5.6
19971005-05:00,Haze,20,0,0,,69,,1014,0,0,26,0,0,2.5,90,East,,,7.4
19971005-06:00,Haze,21,0,0,28.9,70,,1014,0,0,27,0,0,2.5,140,SE,,,3.7
19971005-07:00,Haze,19,0,0,29.2,58,,1013,0,0,28,0,0,3,150,SSE,,,9.3
19971005-08:00,Haze,19,0,0,30.3,55,,1012,0,0,29,0,0,3.5,90,East,,,3.7
19971005-09:00,Haze,20,0,0,29.7,62,,1011,0,0,28,0,0,,80,East,,,5.6
19971005-10:00,Haze,19,0,0,29.2,58,,1011,0,0,28,0,0,,120,ESE,,,9.3
19971005-11:00,Haze,20,0,0,29.7,62,,1010,0,0,28,0,0,3.5,100,East,,,5.6
19971005-12:00,Haze,21,0,0,,74,,1011,0,0,26,0,0,3.5,90,East,,,18.5
19971005-13:00,Haze,20,0,0,,69,,1011,0,0,26,0,0,3.5,120,ESE,,,14.8
19971005-14:00,Light Thunderstorms and Rain,23,0,0,,94,,1013,1,0,24,1,0,,0,North,,,
19971005-15:00,Light Thunderstorms and Rain,21,0,0,,88,,1013,1,0,23,1,0,3.5,150,SSE,,,14.8
19971005-17:00,Haze,21,0,0,,88,,-9999,0,0,23,0,0,3.5,200,SSW,,,9.3
19971005-18:00,Haze,20,0,0,,88,,1013,0,0,22,0,0,3.5,200,SSW,,,3.7
19971005-19:00,Haze,21,0,0,,94,,1013,0,0,22,0,0,,0,North,,,
19971005-20:00,Haze,21,0,0,,88,,1012,0,0,23,0,0,,0,North,,,
19971005-21:00,Haze,21,0,0,,94,,1012,0,0,22,0,0,,0,North,,,
19971005-22:00,Haze,21,0,0,,94,,1012,0,0,22,0,0,3.5,0,North,,,0
19971005-23:00,Haze,21,0,0,,94,,1012,0,0,22,0,0,3.5,0,North,,,0
19971006-00:00,Haze,20,0,0,,88,,1012,0,0,22,0,0,3.5,0,North,,,0
19971006-01:00,Haze,20,0,0,,94,,1013,0,0,21,0,0,3,100,East,,,3.7
19971006-02:00,Scattered Clouds,20,0,0,,88,,1014,0,0,22,0,0,3.5,110,ESE,,,7.4
19971006-04:00,Haze,20,0,0,,69,,1014,0,0,26,0,0,3.5,90,East,,,5.6
19971006-05:00,Scattered Clouds,19,0,0,28.2,61,,1014,0,0,27,0,0,4,60,ENE,,,5.6
19971006-06:00,Haze,18,0,0,29.8,51,,1014,0,0,29,0,0,4.5,120,ESE,,,5.6
19971006-07:00,Haze,17,0,0,29.4,48,,1013,0,0,29,0,0,5,120,ESE,,,9.3
19971006-08:00,Haze,17,0,0,30.3,45,,1012,0,0,30,0,0,5,100,East,,,22.2
19971006-09:00,Haze,18,0,0,32.8,43,,1011,0,0,32,0,0,5,150,SSE,,,14.8
19971006-10:00,Haze,17,0,0,28.5,51,,1011,0,0,28,0,0,5,110,ESE,,,18.5
19971006-11:00,Haze,18,0,0,,65,,1011,0,0,25,0,0,4,100,East,,,9.3
19971006-12:00,Haze,19,0,0,,69,,1011,0,0,25,0,0,4,160,SSE,,,5.6
19971006-13:00,Haze,19,0,0,,69,,1012,0,0,25,0,0,2.5,130,SE,,,5.6
19971006-14:00,Haze,18,0,0,,65,,1013,0,0,25,0,0,2.5,140,SE,,,5.6
19971006-16:00,Haze,21,0,0,,83,,1013,0,0,24,0,0,2.5,300,WNW,,,14.8
19971006-17:00,Haze,21,0,0,,88,,1013,0,0,23,0,0,2.5,310,NW,,,11.1
19971006-18:00,Haze,21,0,0,,88,,1013,0,0,23,0,0,2.5,360,North,,,3.7
19971006-19:00,Haze,21,0,0,,94,,1013,0,0,22,0,0,2,20,NNE,,,3.7
19971006-20:00,Partly Cloudy,21,0,0,,94,,1013,0,0,22,0,0,1.8,70,ENE,,,3.7
19971006-21:00,Haze,21,0,0,,94,,1013,0,0,22,0,0,1.8,70,ENE,,,3.7
19971006-22:00,Partly Cloudy,21,0,0,,94,,1013,0,0,22,0,0,1.6,0,North,,,0
19971006-23:00,Haze,21,0,0,,100,,1013,0,0,21,0,0,1.5,0,North,,,0
19971007-00:00,Partly Cloudy,21,0,0,,94,,1014,0,0,22,0,0,1.5,0,North,,,0
19971007-01:00,Partly Cloudy,21,0,0,,94,,1014,0,0,22,0,0,1.2,90,East,,,3.7
19971007-02:00,Haze,21,0,0,,78,,1015,0,0,25,0,0,2,150,SSE,,,5.6
19971007-03:00,Haze,21,0,0,28.9,70,,1016,0,0,27,0,0,2.8,230,SW,,,5.6
